ticker,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda
AMSC,2020-12-31,USD,175047000,109670000,67909000,78148000,14176000,12083000,65377000,9547000,41823000,44623000,9964000,34659000,10239000,None,10239000,5263000,411000,52129000,40009000,3664000,48756000,None,581000,12120000,3910000,None,None,None,3910000,19446000,26000,122918000,3593000,-993697000,280000,25470000,1682000,None,None,-5321000,-10919000,1200000,248000,-6219000,-3828000,-7933000,-26316000,51220000,0,0,0,None,None,None,None,0,None,None,51477000,None,-3993000,None,-7933000,3956000,23632000,19676000,400000,-9258000,7085000,3029000,13214000,None,53000,53000,53000,23632000,-274000,None,1802000,-9479000,-1546000,None,-7933000,-8076000,-9258000,-7456000
AMSC,2020-09-30,USD,111227000,86406000,41246000,51437000,14155000,16810000,24821000,8140000,42033000,5028000,3309000,1719000,10191000,None,10191000,4004000,333000,44807000,32585000,7655000,43912000,None,568000,12222000,3998000,None,None,None,3998000,9848000,31000,66420000,3336000,-985764000,234000,21860000,-3438000,None,None,4040000,6537000,900000,689000,8626000,-2459000,-3712000,24252000,-195000,0,0,0,None,None,None,None,0,None,None,0,None,-2812000,None,-3712000,5521000,21117000,15596000,500000,-3206000,5887000,2719000,8727000,None,161000,161000,161000,21117000,-476000,None,1009000,-3521000,191000,None,-3712000,-3755000,-3206000,-2197000
AMSC,2020-06-30,USD,109670000,80356000,20709000,50969000,17061000,8203000,29314000,8331000,41003000,5148000,3429000,1719000,35330000,5070000,30260000,4123000,262000,40251000,29433000,3539000,44770000,None,444000,10818000,3335000,None,None,None,3335000,9780000,35000,69419000,3043000,-982052000,234000,21689000,-3115000,None,None,-11868000,-9419000,900000,637000,-8783000,-1132000,-3417000,-509000,-376000,0,0,0,None,None,None,None,0,None,None,0,None,-4000000,None,-3417000,5040000,21213000,16173000,789000,-3217000,5637000,2499000,8257000,None,158000,158000,158000,21128000,-170000,None,1000000,-3229000,188000,None,-3417000,-3420000,-3217000,-2217000
AMSC,2020-03-31,USD,168866000,94277000,24699000,54848000,18975000,16987000,29832000,8565000,40081000,5269000,3550000,1719000,35195000,5046000,30149000,3467000,385000,51890000,40960000,10045000,52284000,None,439000,10930000,3439000,None,None,None,3439000,11113000,38000,72219000,2666000,-978635000,229000,22604410,-16497000,None,None,16682000,16929000,900000,4630000,9159000,8143000,-17096000,-36621000,5776000,0,0,0,None,None,None,None,0,None,None,6341000,None,-47342000,None,-17096000,9445000,63838000,54393000,1276000,-23129000,22669000,9565000,32574000,None,226000,226000,225000,64157000,253000,None,4308000,-16901000,195000,None,-17096000,-17307000,-23129000,-18821000
AMSC,2019-12-31,USD,123491000,89267000,25481000,50481000,18591000,16491000,34224000,8840000,43003000,4354000,2635000,1719000,35047000,10047000,25000000,3704000,361000,46303000,35035000,7349000,46286000,436000,436000,11268000,3564000,None,436000,None,3564000,10622000,42000,77188000,2666000,-972748000,228000,21185000,0,None,None,0,0,1000000,0,0,0,-6845000,0,0,0,0,0,None,None,None,None,0,None,None,6139000,None,-5845000,None,-6845000,1586000,3900000,16329000,300000,-6619000,6071000,2049000,8205000,None,262000,818000,262000,17915000,-932000,None,0,-6733000,112000,None,-6845000,-6236000,-6619000,-6619000
AMSC,2019-10-26,USD,117443000,83435000,52829000,52829000,15497000,10073000,34008000,8610000,41975000,4439000,2720000,1719000,10000000,10000000,None,5036000,325000,40757000,28049000,6164000,32024000,424000,424000,12708000,3664000,None,424000,None,3664000,10073000,44000,76686000,2606000,-965903000,218000,20656000,4619000,None,None,-598000,-3875000,None,-900000,630000,-3697000,7670000,10928000,122000,None,None,None,None,None,None,None,None,None,None,None,None,6815000,None,7670000,-5350000,None,-26577000,-400000,10738000,None,None,-16088000,None,None,None,None,-32146000,None,None,-1113000,7852000,182000,None,7670000,8330000,10738000,9625000
AMSC,2019-09-30,USD,120150000,100714000,73952000,73952000,11924000,10736000,19436000,8747000,41633000,4524000,2805000,1719000,None,None,None,4102000,306000,41737000,28743000,4088000,37379000,416000,416000,12994000,3773000,None,416000,None,3773000,9832000,51000,78413000,2384000,-965078000,218000,20514000,-4619000,None,None,598000,3875000,1000000,900000,-630000,3697000,-825000,-10928000,-122000,0,0,0,None,None,None,None,0,None,None,0,None,-970000,None,-825000,3764000,14012000,10248000,100000,-4119000,5400000,2398000,7883000,None,335000,1480000,335000,14012000,1520000,None,1113000,-1119000,-294000,None,-825000,-2094000,-4119000,-3006000
AMSC,2019-06-30,USD,119330000,103398000,77483000,77483000,12119000,10743000,15932000,8972000,40560000,4609000,2890000,1719000,None,0,0,3053000,279000,38137000,28384000,2939000,31040000,None,4942000,9753000,None,None,None,None,None,14525000,93000,81193000,2101000,-961539000,216000,21413113,-5866000,None,None,2912000,3768000,1100000,836000,2874000,-108000,-3539000,2259000,-283000,0,0,0,None,None,None,None,0,None,None,0,None,-3890000,None,-3539000,1577000,13770000,12193000,89000,-6236000,5255000,2473000,7813000,None,505000,3451000,505000,13770000,-543000,None,1149000,-3328000,211000,None,-3539000,-3121000,-6236000,-5087000
AMSC,2019-03-31,USD,128504000,109194000,80042000,80042000,14006000,11055000,17907000,9808000,39834000,4694000,2975000,1719000,None,2832000,None,4091000,373000,39825000,31485000,2939000,18062000,None,3875000,8230000,None,None,None,None,None,15415000,97000,88680000,2101000,-953187000,217000,20419000,-5072000,0,None,-4176000,-2897000,1100000,243000,-195000,-1687000,-8353000,2819000,86000,0,0,0,None,None,None,None,0,None,None,86000,None,-1375000,None,-8353000,2763000,14589000,11826000,192000,-6343000,5720000,2301000,9106000,None,348000,719000,348000,16189000,541000,None,1154000,-6521000,1832000,None,-8353000,-8293000,-6343000,-5189000
AMSC,2018-12-31,USD,105505000,86365000,56169000,56169000,16235000,10622000,18634000,10582000,38957000,4779000,3060000,1719000,None,2776000,None,3339000,332000,34859000,26760000,3934000,17948000,None,1399000,7989000,None,None,None,None,None,10720000,98000,70646000,2042000,-970479000,216000,20313000,24191000,136000,None,2669000,-789000,1100000,291000,445000,-2042000,17293000,-239000,-60000,0,0,0,None,None,None,None,0,None,None,0,None,18393000,-18000,17293000,3736000,14134000,10398000,200000,20765000,5347000,2470000,-17029000,None,None,None,336000,14261000,124000,None,1148000,18877000,1584000,None,17293000,17239000,20765000,21913000
AMSC,2018-09-30,USD,84446000,64344000,26750000,26750000,18353000,14532000,19586000,11554000,64962000,4864000,3145000,1719000,None,2720000,None,4709000,283000,36506000,28258000,3863000,19473000,None,1681000,8138000,None,None,None,None,None,12653000,98000,47940000,1884000,-993037000,214000,20167000,30481000,169000,None,832000,-5410000,1100000,303000,-3913000,-1737000,22558000,-245000,-87000,0,0,0,None,None,None,None,0,None,None,0,None,23658000,-730000,22558000,3624000,14876000,11252000,400000,24727000,5175000,2264000,-21103000,None,None,None,232000,14876000,325000,None,1157000,25566000,3008000,None,22558000,21880000,24727000,25884000
AMSC,2018-06-30,USD,88175000,67176000,34084000,34084000,19780000,10365000,20457000,12513000,64205000,4949000,3230000,1719000,None,2559000,None,2947000,271000,35946000,27325000,3096000,21937000,None,1217000,8611000,None,None,1217000,None,None,10210000,57000,52229000,1645000,-988333000,211000,20026000,-6886000,580000,None,741000,4983000,1100000,115000,4192000,459000,-4737000,-166000,-238000,0,0,0,None,None,None,None,0,None,None,0,None,-7334000,-44000,-4737000,3893000,12607000,8714000,144000,-5128000,5786000,2840000,9021000,None,None,None,201000,12607000,609000,None,1150000,-4782000,-45000,None,-4737000,-4953000,-5128000,-3978000
ATVI,2022-12-31,USD,27383000000,14469000000,7060000000,11992000000,None,1204000000,12483000000,193000000,798000000,10371000000,442000000,9929000000,None,None,4932000000,633000000,508000000,8140000000,3555000000,324000000,4188000000,None,None,4747000000,None,3611000000,None,3611000000,3611000000,1143000000,816000000,19243000000,5563000000,13171000000,None,785000000,1123000000,None,None,1103000000,638000000,100000000,24000000,528000000,None,403000000,-1801000000,-61000000,None,0,0,None,0,0,None,None,0,None,6000000,None,-739000000,None,403000000,1555000000,2307000000,752000000,240000000,368000000,724000000,486000000,1238000000,None,-27000000,None,27000000,2334000000,198000000,None,28000000,458000000,55000000,27000000,403000000,367000000,368000000,513000000
ATVI,2022-09-30,USD,25620000000,13110000000,7743000000,10688000000,None,658000000,12354000000,171000000,None,10376000000,448000000,9928000000,None,None,2945000000,753000000,541000000,6812000000,2278000000,229000000,1979000000,None,None,4534000000,None,3610000000,None,3610000000,3610000000,1070000000,826000000,18808000000,5563000000,12768000000,None,782000000,257000000,None,None,259000000,188000000,37000000,15000000,97000000,None,435000000,-2940000000,-6000000,None,0,0,None,0,0,None,None,0,None,4000000,None,-2689000000,None,435000000,1237000000,1755000000,518000000,502000000,485000000,516000000,277000000,795000000,None,-27000000,51000000,27000000,1782000000,15000000,None,29000000,500000000,65000000,27000000,435000000,437000000,485000000,556000000
ATVI,2022-06-30,USD,24994000000,12507000000,10483000000,10483000000,None,572000000,12363000000,175000000,None,10384000000,453000000,9931000000,None,None,None,684000000,545000000,6746000000,2024000000,197000000,1747000000,None,None,4722000000,None,3609000000,None,3609000000,3609000000,980000000,862000000,18248000000,5563000000,12333000000,0,782000000,198000000,None,None,89000000,110000000,83000000,37000000,46000000,None,280000000,-260000000,-370000000,None,0,0,None,367000000,367000000,None,None,0,None,21000000,None,-422000000,None,280000000,1107000000,1617000000,510000000,485000000,338000000,513000000,311000000,821000000,None,-27000000,17000000,27000000,1644000000,-17000000,None,25000000,321000000,41000000,27000000,280000000,275000000,338000000,373000000
ATVI,2022-03-31,USD,25012000000,12486000000,10967000000,10967000000,None,530000000,12237000000,174000000,None,10244000000,445000000,9799000000,None,None,None,556000000,511000000,7181000000,2291000000,207000000,1635000000,None,None,4890000000,None,3608000000,None,3608000000,3608000000,1249000000,907000000,17831000000,5563000000,12053000000,0,780000000,642000000,None,None,-343000000,-565000000,99000000,15000000,-440000000,None,395000000,7000000,-97000000,None,0,0,None,367000000,367000000,None,None,0,None,16000000,None,542000000,-10000000,395000000,1253000000,1741000000,488000000,479000000,479000000,466000000,346000000,834000000,None,-27000000,1000000,27000000,1768000000,-14000000,None,24000000,465000000,70000000,27000000,395000000,387000000,479000000,516000000
ATVI,2021-12-31,USD,25056000000,12556000000,10423000000,10423000000,None,972000000,12526000000,169000000,856000000,10246000000,447000000,9799000000,None,None,None,712000000,497000000,7457000000,2411000000,285000000,2218000000,None,None,5258000000,None,3608000000,None,3608000000,3608000000,1008000000,932000000,17599000000,5563000000,12025000000,0,777000000,661000000,None,None,171000000,417000000,108000000,21000000,391000000,None,564000000,42000000,12000000,None,0,0,None,0,0,None,None,0,None,12000000,None,702000000,-13000000,564000000,1605000000,2136000000,531000000,657000000,681000000,472000000,321000000,852000000,None,-27000000,1000000,27000000,2163000000,65000000,None,28000000,638000000,74000000,27000000,564000000,573000000,681000000,693000000
ATVI,2021-09-30,USD,23977000000,11211000000,9718000000,9718000000,None,585000000,12417000000,171000000,None,10214000000,449000000,9765000000,None,None,None,681000000,632000000,7027000000,2016000000,248000000,1744000000,None,None,5011000000,None,3607000000,None,3607000000,3607000000,924000000,971000000,16950000000,5563000000,11460000000,0,778000000,521000000,None,None,-157000000,15000000,2000000,23000000,-93000000,None,639000000,73000000,-62000000,None,0,0,None,0,0,None,None,0,None,11000000,None,639000000,-19000000,639000000,1651000000,2043000000,392000000,527000000,824000000,387000000,329000000,721000000,None,-27000000,1000000,27000000,2070000000,-65000000,None,27000000,759000000,120000000,27000000,639000000,645000000,824000000,813000000
ATVI,2021-06-30,USD,23572000000,10887000000,9209000000,9209000000,None,682000000,12418000000,174000000,None,10214000000,449000000,9765000000,None,None,None,747000000,583000000,7286000000,2253000000,217000000,2158000000,None,None,5033000000,None,3606000000,None,3606000000,3606000000,978000000,916000000,16286000000,5563000000,10821000000,0,777000000,388000000,None,None,-561000000,-115000000,2000000,14000000,-93000000,None,876000000,-88000000,-376000000,None,0,0,None,365000000,365000000,None,None,0,None,38000000,None,898000000,12000000,876000000,1836000000,2285000000,449000000,555000000,959000000,434000000,335000000,784000000,None,-27000000,1000000,27000000,2312000000,43000000,None,28000000,1002000000,126000000,27000000,876000000,883000000,959000000,1057000000
ATVI,2021-03-31,USD,23425000000,10922000000,9281000000,9281000000,None,773000000,12296000000,192000000,None,10211000000,446000000,9765000000,None,None,None,585000000,643000000,8094000000,3181000000,225000000,2959000000,None,None,4913000000,None,3606000000,None,3606000000,3606000000,1497000000,942000000,15331000000,5563000000,9945000000,0,775000000,844000000,None,None,-263000000,-274000000,5000000,22000000,-276000000,None,619000000,-86000000,-95000000,None,0,0,None,365000000,365000000,None,None,0,None,29000000,None,663000000,-28000000,619000000,1665000000,2247000000,582000000,578000000,795000000,519000000,353000000,935000000,None,-28000000,1000000,28000000,2275000000,-30000000,None,33000000,765000000,146000000,28000000,619000000,641000000,795000000,826000000
ATVI,2020-12-31,USD,23109000000,10565000000,8647000000,8647000000,None,1052000000,12384000000,209000000,841000000,10216000000,451000000,9765000000,None,None,None,514000000,641000000,8072000000,3100000000,295000000,3389000000,None,1481000000,4972000000,None,3605000000,None,3605000000,3605000000,1116000000,949000000,15037000000,5563000000,9691000000,0,771000000,1140000000,None,None,852000000,332000000,135000000,22000000,419000000,None,509000000,0,58000000,None,0,0,None,0,0,None,None,0,None,56000000,None,1267000000,37000000,509000000,1688000000,2385000000,697000000,817000000,595000000,597000000,348000000,1045000000,None,-27000000,1000000,27000000,2412000000,67000000,None,45000000,563000000,54000000,27000000,509000000,520000000,595000000,635000000
ATVI,2020-09-30,USD,21577000000,9002000000,7415000000,7415000000,None,619000000,12430000000,211000000,None,10233000000,469000000,9764000000,None,None,None,570000000,699000000,7195000000,2187000000,224000000,2208000000,None,None,5008000000,None,3604000000,None,3604000000,3604000000,855000000,924000000,14382000000,5563000000,9183000000,0,772000000,196000000,None,None,-361000000,108000000,16000000,24000000,5000000,None,604000000,-90000000,934000000,None,0,0,None,0,0,None,None,0,None,45000000,None,604000000,37000000,604000000,1447000000,1896000000,449000000,469000000,778000000,424000000,274000000,723000000,None,-27000000,1000000,27000000,1923000000,-25000000,None,46000000,722000000,118000000,58000000,604000000,605000000,778000000,795000000
ATVI,2020-06-30,USD,20220000000,7719000000,6338000000,6338000000,None,614000000,12367000000,222000000,None,10247000000,484000000,9763000000,None,None,None,436000000,677000000,6538000000,2557000000,177000000,2422000000,None,None,3981000000,None,2676000000,None,2676000000,2676000000,1158000000,869000000,13682000000,5563000000,8579000000,0,771000000,768000000,None,None,280000000,111000000,14000000,13000000,19000000,None,580000000,-60000000,-288000000,None,0,0,None,316000000,316000000,None,None,0,None,43000000,None,580000000,None,580000000,1472000000,1909000000,437000000,469000000,749000000,417000000,291000000,728000000,None,-23000000,2000000,23000000,1932000000,-22000000,None,44000000,727000000,147000000,23000000,580000000,574000000,749000000,794000000
ATVI,2020-03-31,USD,19604000000,7119000000,5906000000,5906000000,None,590000000,12395000000,236000000,None,10261000000,498000000,9763000000,None,None,None,330000000,664000000,6583000000,2560000000,158000000,2164000000,None,None,4023000000,None,2675000000,None,2675000000,2675000000,1338000000,890000000,13021000000,5563000000,7999000000,0,769000000,148000000,8000000,None,-719000000,-238000000,33000000,19000000,-249000000,None,505000000,-28000000,7000000,None,0,0,None,316000000,316000000,None,None,0,None,26000000,None,127000000,None,505000000,1270000000,1765000000,495000000,505000000,612000000,410000000,238000000,733000000,None,-23000000,16000000,23000000,1788000000,-8000000,None,62000000,604000000,99000000,23000000,505000000,496000000,612000000,689000000
ATVI,2019-12-31,USD,19845000000,7292000000,5794000000,5794000000,32000000,848000000,12499000000,253000000,749000000,10295000000,531000000,9764000000,None,42000000,65000000,328000000,658000000,7040000000,2915000000,292000000,2775000000,None,None,4125000000,None,2675000000,None,2675000000,2675000000,1248000000,945000000,12805000000,5563000000,7813000000,0,770000000,918000000,179000000,None,960000000,234000000,177000000,37000000,453000000,-72000000,454000000,-101000000,14000000,None,0,0,None,0,0,None,None,0,None,18000000,None,454000000,-3000000,525000000,1330000000,1986000000,656000000,657000000,454000000,551000000,296000000,957000000,None,-22000000,18000000,22000000,1986000000,-7000000,None,82000000,447000000,-78000000,22000000,454000000,454000000,454000000,551000000
